CHROMATOGRAM,
lion3_spiked_ba5acetyl_1000times_1to1_lc1.raw,
Data points: 2739,
Time,Intensity
0.32004583,0
0.32236868,0
0.3246937,0
0.32701662,0
0.32933952,0
0.33166448,0
0.33398737,0
0.33631238,0
0.33863525,0
0.34313946,0
0.34546232,0
0.34778728,0
0.3501102,0
0.35243518,0
0.35475807,0
0.35708098,0
0.3594101,0
0.36173303,0
0.36405593,0
0.36638092,0
0.36870381,0
0.37102876,0
0.3733517,0
0.37567458,0
0.37799958,0
0.38032873,0
0.38265163,0
0.38497663,0
0.38729952,0
0.3896245,0
0.39194738,0
0.3942703,0
0.39659945,0
0.39892235,0
0.40124733,0
0.40357023,0
0.40589311,0
0.4082181,0
0.41054103,0
0.41286392,0
0.4151889,0
0.4175118,0
0.41983681,0
0.4221597,0
0.42665971,0
0.42898253,0
0.43130753,0
0.43364922,0
0.4359721,0
0.43829498,0
0.44061996,0
0.44294286,0
0.44526575,0
0.44759075,0
0.44991573,0
0.45223865,0
0.45456362,0
0.4568865,0
0.4592115,0
0.4615344,0
0.46385732,0
0.46618227,0
0.46850518,0
0.47083018,0
0.47315308,0
0.47547806,0
0.47780096,0
0.48012386,0
0.48244882,0
0.48477173,0
0.48710298,0
0.48942588,0
0.49175087,0
0.49407376,0
0.49639666,0
0.49872161,0
0.50104455,0
0.50336742,0
0.5056924,0
0.51019658,0
0.51251947,0
0.51484235,0
0.51716735,0
0.51949023,0
0.52181523,0
0.52413815,0
0.52646106,0
0.52878601,0
0.53110891,0
0.5334339,0
0.53575677,0
0.5380797,0
0.54040885,0
0.54273172,0
0.54505675,0
0.54737968,0
0.54970253,0
0.5520275,0
0.55435042,0
0.55667538,0
0.55899831,0
0.56132121,0
0.56364623,0
0.5659691,0
0.56829198,0
0.57061698,0
0.57293985,0
0.57526901,0
0.577594,0
0.57991691,0
0.58223981,0
0.58456476,0
0.58688766,0
0.58921263,0
0.59371268,0
0.59603555,0
0.59835845,0
0.60068343,0
0.60300633,0
0.6053292,0
0.6076542,0
0.60997707,0
0.61230212,0
0.614625,0
0.6169479,0
0.61927288,0
0.62159575,0
0.62392077,0
0.62624363,0
0.62856655,0
0.63089363,0
0.63321863,0
0.63554153,0
0.63786441,0
0.6401894,0
0.64251227,0
0.6448352,0
0.64716435,0
0.64948728,0
0.65181223,0
0.65413513,0
0.65645803,0
0.658783,0
0.66110591,0
0.66343713,0
0.66576003,0
0.66808505,0
0.67040791,0
0.6727308,0
0.67723085,0
0.67955576,0
0.68187868,0
0.68420783,0
0.68653076,0
0.68885571,0
0.69117862,0
0.69350155,0
0.69582647,0
0.69814941,0
0.70047231,0
0.7027973,0
0.7051202,0
0.70744515,0
0.70976813,0
0.71209095,0
0.71441595,0
0.71673883,0
0.71906385,0
0.72138675,0
0.72370965,0
0.72603465,0
0.72835752,0
0.73068252,0
0.73300538,0
0.73532832,0
0.73766578,0
0.73998872,0
0.7423116,0
0.74463658,0
0.74695947,0
0.74928441,0
0.75160737,0
0.75393028,0
0.75843253,0
0.76075522,0
0.76308021,0
0.76540307,0
0.76772598,0
0.77005095,0
0.77237388,0
0.77469885,0
0.77702178,0
0.77934467,0
0.78166963,0
0.78399255,0
0.78631542,0
0.78864043,0
0.79096333,0
0.7932883,0
0.79561121,0
0.79793411,0
0.8002591,0
0.80258197,0
0.80490696,0
0.8072299,0
0.80955278,0
0.81187773,0
0.81420068,0
0.81652563,0
0.81884853,0
0.82117145,0
0.8234964,0
0.82581933,0
0.82814223,0
0.83046722,0
0.83279008,0
0.8351151,0
0.83743797,0
0.84194238,0
0.84426712,0
0.84658998,0
0.8521067,0
0.85634408,0
0.87357103,0
0.88248348,0
0.8997167,0
0.91695198,0
0.93417692,0
0.95413297,0
0.9664433,0
0.97876197,0
0.99598906,0
1.0132201,0
1.0328264,0
1.053449,0
1.0706759,0
1.0829862,0
1.0953028,0
1.1066006,0
1.1155131,0
1.1210297,0
1.1299463,0
1.1388588,0
1.1477795,0
1.156692,0
1.1656044,0
1.174519,0
1.185823,0
1.1947438,0
1.2036562,0
1.2125687,0
