CHROMATOGRAM,
za_7.raw,
Data points: 1955,
Time,Intensity
1.5967401,0
1.6095338,0
1.6220733,0
1.638544,0
1.6563751,0
1.6716729,0
1.6912998,0
1.7068685,0
1.7216496,0
1.7336183,0
1.7448057,0
1.7603931,0
1.7747514,0
1.7902179,0
1.8050969,0
1.8222926,0
1.8394363,0
1.8600194,0
1.8768985,0
1.8942754,0
1.9124607,0
1.9305398,0
1.9525666,0
1.9707395,0
1.9890372,0
2.0082746,0
2.0282744,0
2.0465931,178144.0156
2.0649325,285615.8125
2.0843594,81061.55469
2.1031176,74630.20313
2.1244362,44835
2.1432131,0
2.1608859,0
2.1780525,0
2.1978398,0
2.2155147,31829.66406
2.2334562,0
2.2500624,0
2.2653727,0
2.2824226,0
2.2977474,0
2.3128661,0
2.3282972,350725.6563
2.3462138,354538.3438
2.3667032,234334.6563
2.3839322,608349.625
2.4026737,1917802.5
2.4191715,1303185.875
2.4357235,489068.4063
2.4530442,521938.75
2.4714628,220011.25
2.4908627,68771.19531
2.5101584,0
2.5309249,0
2.5479206,0
2.5653288,0
2.5840432,0
2.6026785,0
2.6241367,0
2.6432803,0
2.6623822,0
2.6819051,0
2.7043236,0
2.7239901,0
2.7435524,0
2.7627711,0
2.7840022,0
2.8032874,0
2.8226206,0
2.8420871,0
2.8644182,0
2.8838618,0
2.9033325,0
2.9216137,0
2.9420593,0
2.9592092,0
2.977457,0
2.9942464,0
3.009363,0
3.0261378,0
3.0401231,0
3.0520481,0
3.0681229,0
3.0840728,0
3.100104,0
3.1186955,0
3.1347684,0
3.1526744,0
3.169916,0
3.190345,0
3.2096948,0
3.2289447,0
3.2472966,0
3.2654465,0
3.2865359,0
3.3058941,0
3.3253273,0
3.3447105,0
3.3641687,0
3.3835956,0
3.4029496,0
3.4223704,0
3.443466,0
3.4619054,0
3.4797449,0
3.4987635,0
3.5181592,0
3.5364341,0
3.5548381,0
3.5733005,0
3.592717,0
3.6134877,0
3.6329542,0
3.6526999,0
3.672231,0
3.6944746,0
3.7138452,0
3.7325993,0
3.7520075,0
3.771474,0
3.7936592,0
3.8131799,0
3.832686,0
3.8520463,0
3.8690524,0
3.8817045,0
3.8932565,0
3.9062751,0
3.9238896,0
3.9448414,0
3.9643851,0
3.9838078,0
4.0031806,0
4.0203034,0
4.0331075,0
4.0479115,0
4.0661676,0
4.0854821,0
4.1030715,0
4.1219277,0
4.1398567,0
4.1579774,0
4.177071,0
4.1992875,0
4.2188082,0
4.2382247,0
4.2576475,0
4.2771223,0
4.2966638,0
4.3161699,0
4.3357385,0
4.3552968,0
4.377507,0
4.3970527,0
4.4163567,0
4.4342149,0
4.4468398,0
4.4595106,0
4.4722438,0
4.4828354,0
4.496254,0
4.515031,0
4.5369433,0
4.5566682,0
4.5760639,0
4.595295,0
4.6131365,0
4.6251219,0
4.64048,0
4.6588174,0
4.6782298,0
4.7002338,0
4.7143149,0
4.7274982,0
4.7407127,0
4.7550647,0
4.7747437,0
4.7938477,0
4.8131975,0
4.832714,0
4.852141,0
4.8742387,0
4.8937907,0
4.913428,0
4.933007,0
4.9525861,0
4.9720401,0
4.9913691,0
5.0108044,0
5.0329542,0
5.0524395,0
5.0718248,0
5.0911392,0
5.1103537,0
5.125664,0
5.1389139,0
5.1533742,0
5.1697428,0
5.1855677,0
5.2028822,0
5.2213028,0
5.2403464,0
5.2600026,0
5.2822607,0
5.3016939,0
5.3211563,0
5.3405873,0
5.3586227,0
5.3752559,0
5.3925224,0
5.4113556,0
5.4308097,0
5.4529157,0
5.4712427,0
5.4893717,0
5.5050841,0
5.5210277,0
5.5378797,0
5.5550462,0
5.5730065,0
5.5914626,0
5.6108208,0
5.6291498,0
5.6474768,0
5.6659746,0
5.6844328,0
5.7063305,0
5.7255324,0
5.7448989,0
5.7643842,0
5.7836799,0
5.7998735,0
5.8100922,0
5.8189984,0
5.8276984,0
5.8365066,0
5.8454711,0
5.8566252,0
5.867971,0
5.8833729,0
5.9007103,0
5.9188623,0
5.9370913,0
5.9574328,0
5.9757826,0
5.9940451,0
6.0111804,0
6.032326,0
6.0515071,0
6.0710382,0
6.0904152,0
6.1124983,0
6.1295961,0
6.1473064,0
6.1656042,0
6.1842436,0
6.2060289,0
6.2240017,0
6.2425619,0
6.2619702,0
6.2842054,0
6.3036552,0
6.3231217,0
6.3425258,0
6.3619173,0
6.3813192,0
6.4008399,0
6.4204211,0
6.4427542,0
6.462427,0
6.4821893,0
6.5019683,0
6.5217226,0
6.5439389,0
6.5635054,0
6.5831844,0
6.6029405,0
6.6227154,0
6.6425236,0
6.6622713,0
6.6817484,0
6.703894,0
6.7205772,0
6.7358812,0
6.7532644,0
6.7728351,0
6.7911766,0
6.8097036,0
6.8283076,0
6.847918,0
6.8702781,0
6.8900738,0
6.9100195,0
6.9302089,0
6.9503212,0
6.9701399,0
6.989946,0
7.0097583,0
7.0324019,0
7.0523559,0
7.0723287,0
7.0922452,0
7.1119805,0
7.1315762,0
7.1511531,0
7.1708967,0
7.1924257,0
7.2122151,0
7.2321422,0
7.2519024,0
7.271473,0
7.2940166,0
7.3138748,0
7.3335663,0
7.3531849,0
7.3725952,0
7.3909117,0
7.4092929,0
7.4278949,0
7.4501634,0
7.469782,0
7.4895818,0
7.5093775,0
7.5292336,0
7.5489981,0
7.5689356,0
7.5894,0
7.6113226,0
7.6316746,0
7.6517827,0
7.6634326,0
7.6798347,0
7.7025178,0
7.7227801,0
7.7431237,0
7.7633881,0
7.7832463,0
7.8031837,0
7.8230544,0
7.8430626,0
7.8657876,0
7.8859852,0
7.9064871,0
7.9272536,0
7.9507451,0
7.9710741,0
7.9912177,0
8.0117343,0
8.0314508,0
8.0520673,0
8.0722379,0
8.0924859,0
8.1150626,0
8.1347,0
8.1544498,0
8.1745705,0
8.1976203,0
8.2177702,0
8.2377221,0
8.2575616,0
8.2802114,0
8.3001217,0
8.3201757,0
8.3401652,0
8.3630316,0
8.3831065,0
8.4030292,0
8.4230833,0
8.4459249,0
8.4659393,0
8.4859975,0
8.5059746,0
8.5284554,0
8.5483678,0
8.5682134,0
8.5879987,0
8.6107527,0
8.6306963,0
8.650592,0
8.6705773,0
8.6932479,0
8.7132707,0
8.7331247,0
8.752908,0
8.7757973,0
8.795718,0
8.8155595,0
8.8354594,0
8.8554613,0
8.8781424,0
8.8979797,0
8.9179963,0
8.935167,0
8.946521,0
8.9506377,0
8.9535877,0
8.9620543,0
8.9661544,0
8.969198,0
8.9807874,0
9.0011581,0
9.0178372,0
9.0405766,0
9.0569973,0
9.0688868,0
9.0807471,0
9.0892221,0
9.1005845,0
9.1173906,0
9.1346988,0
9.1435008,0
9.1556612,0
9.1645591,0
9.1685881,0
9.1772693,0
9.1890735,0
9.1931424,0
9.1954651,0
9.1977901,0
9.200113,0
9.2024379,0
9.2047608,0
9.20714,0
9.2094629,0
9.2185775,0
9.2228443,0
9.2251669,0
9.2274919,0
9.2298148,0
9.2321377,0
9.2344627,0
9.2367856,0
9.2391127,0
9.2414356,0
9.2437605,0
9.2460834,0
9.2484063,0
9.2507313,0
9.2530543,0
9.2553771,0
9.2602148,0
9.2625375,0
9.2648625,0
9.2671854,0
9.2695103,0
9.2718332,0
9.2741561,0
9.2765207,0
9.2788457,0
9.2811686,0
9.2834936,0
9.2858165,0
9.2881394,0
9.2904644,0
9.2927873,0
9.2951122,0
9.2974602,0
9.299783,0
9.302108,0
9.3044309,0
9.3067538,0
9.3090788,0
9.3114017,0
9.3137517,0
9.3160767,0
9.3183996,0
9.3207225,0
9.3230475,0
9.3253703,0
9.3276933,0
9.3300182,0
9.3323411,0
9.3346932,0
9.3370182,0
9.3393411,0
9.3438494,0
9.3461744,0
9.3484973,0
9.3508806,0
9.3532035,0
9.3555285,0
9.3578514,0
9.3601743,0
9.3624992,0
9.3648221,0
9.3671763,0
9.3694992,0
9.3751784,0
9.3794366,0
9.3817595,0
9.3840824,0
9.3864074,0
9.3887303,0
9.3910553,0
9.3934011,0
9.395724,0
9.3980469,0
9.4003719,0
9.4026948,0
9.4050197,0
9.4073427,0
9.4096948,0
9.4120176,0
9.4143426,0
9.4166655,0
9.4189884,0
9.4213134,0
9.4261509,0
9.4284737,0
9.4308321,0
9.433155,0
9.43548,0
9.4378028,0
9.4401258,0
9.4424507,0
9.4447736,0
9.4471257,0
9.4494486,0
9.4517736,0
9.4540964,0
9.4564194,0
9.4587443,0
9.4610673,0
9.4633923,0
9.4657151,0
9.4680776,0
9.4704005,0
9.4727484,0
9.4750713,0
9.4773942,0
9.4797192,0
9.4820421,0
9.4843921,0
9.486715,0
9.48904,0
9.4913629,0
9.4936858,0
9.4960107,0
9.4983337,0
9.5006586,0
9.5029815,0
9.5053294,0
9.5098338,0
9.5121585,0
9.5144815,0
9.5168044,0
9.5191294,0
9.5214523,0
9.5237772,0
9.5261001,0
9.528423,0
9.530748,0
9.5330709,0
9.5353959,0
9.5377271,0
9.5400501,0
9.5423729,0
9.5446979,0
9.5470208,0
9.5493458,0
9.5516687,0
9.5539916,0
9.5563166,0
9.5586395,0
9.5609645,0
9.5632874,0
9.5656102,0
9.5679352,0
9.5702581,0
9.572581,0
9.574906,0
9.5772289,0
9.5795539,0
9.5818768,0
9.5841997,0
9.5865246,0
9.5888476,0
9.593354,0
9.5956788,0
9.5980017,0
9.6003246,0
9.6026495,0
9.6049724,0
9.6072974,0
9.6096203,0
9.6119661,0
9.6142891,0
9.616614,0
9.6189369,0
9.6212598,0
9.6235848,0
9.6259077,0
9.6282598,0
9.6305827,0
9.6329077,0
9.6352306,0
9.6375535,0
9.6398784,0
9.6422013,0
9.6445451,0
9.646868,0
9.649193,0
9.6515159,0
9.6538388,0
9.6561637,0
9.6584866,0
9.6608116,0
9.6631345,0
9.6654824,0
9.6678053,0
9.6701303,0
9.6724532,0
9.6769616,0
9.6792844,0
9.6816073,0
9.6839323,0
9.6862552,0
9.6885802,0
9.6909031,0
9.6932259,0
9.6955509,0
9.6978947,0
9.7002176,0
9.7025426,0
9.7048655,0
9.7071884,0
9.7095133,0
9.7118362,0
9.7141612,0
9.7164841,0
9.7188341,0
9.721157,0
9.7234819,0
9.7258049,0
9.7281278,0
9.7304528,0
9.7327757,0
9.7351132,0
9.737436,0
9.7397819,0
9.7421048,0
9.7444297,0
9.7467526,0
9.7490756,0
9.7514005,0
9.7537235,0
9.7560671,0
9.7605757,0
9.7628984,0
9.7652213,0
9.7675463,0
9.7698692,0
9.7721941,0
9.774517,0
9.7768399,0
9.7791649,0
9.7814879,0
9.7838107,0
9.7861357,0
9.7884586,0
9.7907836,0
9.7931065,0
9.7954294,0
9.7977544,0
9.8000772,0
9.8024023,0
9.8047251,0
9.807048,0
9.809373,0
9.8116959,0
9.8140209,0
9.8163438,0
9.8186667,0
9.8209917,0
9.8233146,0
9.8256396,0
9.8279625,0
9.8302854,0
9.8326104,0
9.8349333,0
9.8372561,0
9.8395811,0
9.8440957,0
9.8464207,0
9.8487436,0
9.8510665,0
9.8533914,0
9.8557144,0
9.8580393,0
9.8603622,0
9.8626851,0
9.8650101,0
9.867333,0
9.869658,0
9.8719809,0
9.8743038,0
9.8766288,0
9.8789517,0
9.8812746,0
9.8835996,0
9.8859224,0
9.8882474,0
9.8905703,0
9.8928932,0
9.8952182,0
9.8975411,0
9.8998661,0
9.902189,0
9.9045119,0
9.9068369,0
9.9091598,0
9.9114848,0
9.9138077,0
9.9161306,0
9.9184556,0
9.9207784,0
9.9252785,0
9.9276034,0
9.9299263,0
9.9322492,0
9.9345742,0
9.9368971,0
9.93922,0
9.941545,0
9.9438678,0
9.9461928,0
9.9485345,0
9.9508574,0
9.9531824,0
9.9555053,0
9.9578282,0
9.9601531,0
9.9624761,0
9.9648011,0
9.9671239,0
9.9694469,0
9.9717718,0
9.9740947,0
9.9764197,0
9.9787426,0
9.9810655,0
9.9833905,0
9.9857134,0
9.9880384,0
9.9903613,0
9.9926842,0
9.9950092,0
9.997332,0
9.999655,0
10.00198,0
10.004303,0
10.009147,0
10.011469,0
10.013794,0
10.016117,0
10.01844,0
10.020765,0
10.023088,0
10.025413,0
10.027736,0
10.030059,0
10.032384,0
10.034707,0
10.037032,0
10.039355,0
10.041678,0
10.044003,0
10.046325,0
10.04865,0
10.050973,0
10.053296,0
10.055621,0
10.057944,0
