CHROMATOGRAM,
lion_2_6ul.raw,
Data points: 3834,
Time,Intensity
0.93976137,0
0.94208422,0
0.94440717,0
0.94673215,0
0.94905502,0
0.95138003,0
0.95370293,0
0.95602583,0
0.9583508,0
0.96067372,0
0.96299868,0
0.96532158,0
0.9676445,0
0.96996943,0
0.97229238,0
0.97461742,0
0.97694027,0
0.97926315,0
0.98158817,0
0.98391105,0
0.986236,0
0.98855894,0
0.99088184,0
0.99320682,0
0.99552972,0
0.99785262,0
1.0001775,0
1.0025005,0
1.0048255,0
1.0093234,0
1.0116484,0
1.0139713,0
1.0162941,0
1.0186191,0
1.0209421,0
1.023267,0
1.0255899,0
1.0279128,0
1.0302378,0
1.0325607,0
1.0348836,0
1.0372086,0
1.0395315,0
1.0418565,0
1.0441794,0
1.0465023,0
1.0488273,0
1.0511502,0
1.0534751,0
1.055798,0
1.0581209,0
1.060446,0
1.0627688,0
1.0650938,0
1.0674167,0
1.0697396,0
1.0720646,0
1.0743875,0
1.0767124,0
1.0790354,0
1.0813583,0
1.0836833,0
1.0860061,0
1.0883311,0
1.0928311,0
1.095154,0
1.097479,0
1.0998019,0
1.1021248,0
1.1044498,0
1.1067727,0
1.1090977,0
1.1114206,0
1.1137435,0
1.1160685,0
1.1183914,0
1.1207143,0
1.1230392,0
1.1253621,0
1.1276871,0
1.13001,0
1.1323329,0
1.1346579,0
1.1369808,0
1.1393058,0
1.1416287,0
1.1439516,0
1.1462766,0
1.1485995,0
1.1509244,0
1.1532474,0
1.1555703,0
1.1578953,0
1.1602181,0
1.162541,0
1.164866,0
1.1671889,0
1.1695139,0
1.1718368,0
1.1763409,0
1.1786638,0
1.1809888,0
1.1833117,0
1.1856367,0
1.1879596,0
1.1902825,0
1.1926074,0
1.1949304,0
1.1972533,0
1.1995783,0
1.2019012,0
1.2042262,0
1.2065491,0
1.208872,0
1.211197,0
1.2135198,0
1.2158448,0
1.2181677,0
1.2204906,0
1.2228156,0
1.2251385,0
1.2274635,0
1.2297864,0
1.2321093,0
1.2344385,0
1.2367613,0
1.2390863,0
1.2414092,0
1.2437321,0
1.2460571,0
1.24838,0
1.250705,0
1.2530279,0
1.2553654,0
1.2598675,0
1.2621924,0
1.2645153,0
1.2668403,0
1.2691632,0
1.2714861,0
1.2738111,0
1.276134,0
1.2784589,0
1.2807819,0
1.2831047,0
1.2854298,0
1.2877527,0
1.2900776,0
1.2924005,0
1.2947235,0
1.2970484,0
1.2993713,0
1.3016942,0
1.3040192,0
1.3063421,0
1.3086671,0
1.31099,0
1.3133129,0
1.3156379,0
1.3179608,0
1.3202857,0
1.3226087,0
1.3249316,0
1.3272565,0
1.3295795,0
1.3319044,0
1.3342273,0
1.3365502,0
1.3388752,0
1.3433835,0
1.3457085,0
1.3480314,0
1.3503564,0
1.3526793,0
1.3550022,0
1.3573272,0
1.3596501,0
1.361975,0
1.3642979,0
1.3666208,0
1.3689458,0
1.3712687,0
1.3735916,0
1.3759166,0
1.3782395,0
1.3805645,0
1.3828874,0
1.3852103,0
1.3875353,0
1.3898582,0
1.3921832,0
1.3945061,0
1.396829,0
1.399154,0
1.4014768,0
1.4038018,0
1.4061247,0
1.4084477,0
1.4107726,0
1.4130955,0
1.4154205,0
1.4177434,0
1.4200663,0
1.4223913,0
1.4268933,0
1.4292183,0
1.4315558,0
1.4338787,0
1.4362037,0
1.4385266,0
1.4408495,0
1.4431745,0
1.4454974,0
1.4478411,0
1.450164,0
1.452489,0
1.4548119,0
1.4571369,0
1.4660889,0
1.4750013,0
1.4790846,0
1.4879991,0
1.4969137,0
1.5058323,0
1.5147469,0
1.5260551,0
1.5349738,0
1.5438946,0
1.5562653,0
1.5735736,0
1.5859547,0
